dossier_id,mibig_accession,source_database,mibig_version,organism_key,organism_name,strain_primary_key,strain_primary_raw,ncbi_taxon_id,primary_sequence_accession,reported_start_bp,reported_end_bp,reported_length_bp,reported_bgc_boundary,mibig_bgc_class_raw,refined_bgc_class_raw,product_family_raw,primary_product_raw,chemical_class_raw,biological_role_raw,primary_reference_doi,primary_reference_year,source_sheet_title
M4-FUNG-0389,BGC0002230,MIBiG,,ORG_2c597a5aa564,,,,,,,,,,,,,,,Natural ecological role of tolypyridone C remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0389 / BGC0002230
M4-FUNG-0390,BGC0002231,MIBiG,,ORG_e3cadbe52f24,,,,,,,,,,,,,,,"Fusaric acid is a mycotoxin and phytotoxic metabolite. Functional-genomic work supports phytotoxicity of fusaric-acid-containing extracts, but loss of fusaric-acid production did not universally reduce virulence in tested Fusarium-host combinations; a simple universal virulence-factor claim is therefore not supported.",,,Fungal BGC Dossier — M4-FUNG-0390 / BGC0002231
M4-FUNG-0391,BGC0002232,MIBiG,,ORG_f21506a2afad,,,,,,,,,,,,,,,Ergotamine is a bioactive ergot alkaloid central to Claviceps chemical ecology and toxicosis; exact native fitness contribution is context dependent.,,,Fungal BGC Dossier — M4-FUNG-0391 / BGC0002232
M4-FUNG-0392,BGC0002233,MIBiG,,ORG_28b63b531c3c,,,,,,,,,,,,,,,Trichoxide and 5-deoxyaurocitrin show antifungal activity; native ecological deployment by T. virens remains less directly established.,,,Fungal BGC Dossier — M4-FUNG-0392 / BGC0002233
M4-FUNG-0393,BGC0002234,MIBiG,,ORG_50355c5f1f0c,,,,,,,,,,,,,,,Flavoglaucin is a fungal specialized metabolite; native ecological function remains UNCERTAIN in this pathway study.,,,Fungal BGC Dossier — M4-FUNG-0393 / BGC0002234
M4-FUNG-0394,BGC0002235,MIBiG,,ORG_d8b3d7b631f6,,,,,,,,,,,,,,,ACE1 functions in fungus-rice recognition: its activity is required for avirulence toward rice carrying the corresponding resistance gene. The precise native small-molecule signal remains unresolved.,,,Fungal BGC Dossier — M4-FUNG-0394 / BGC0002235
M4-FUNG-0395,BGC0002236,MIBiG,,ORG_9d5b02b4c361,,,,,,,,,,,,,,,Natural ecological function of 8-methyldiaporthin in A. oryzae remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0395 / BGC0002236
M4-FUNG-0396,BGC0002237,MIBiG,,ORG_836c3c42925e,,,,,,,,,,,,,,,Dichlorodiaporthin is cytotoxic in the defining chemistry literature; native ecological function in A. oryzae remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0396 / BGC0002237
M4-FUNG-0397,BGC0002238,MIBiG,,ORG_51f4218c8370,,,,,,,,,,,,,,,Native ecological role of the propiophenone metabolites remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0397 / BGC0002238
M4-FUNG-0398,BGC0002239,MIBiG,,ORG_e5fd63b2dfb1,,,,,,,,,,,,,,,"Pyrrocidines have reported antimicrobial activity, but the ecological role of this exact Acremonium record is not established by the biosynthetic study.",,,Fungal BGC Dossier — M4-FUNG-0398 / BGC0002239
M4-FUNG-0399,BGC0002240,MIBiG,,ORG_7f935d6e0b45,,,,,,,,,,,,,,,"BAA and BAB increased Candida albicans growth in vitro, and BAA mitigated fluconazole fungicidal activity; neither a direct insecticidal role nor a definitive native ecological function is established.",,,Fungal BGC Dossier — M4-FUNG-0399 / BGC0002240
M4-FUNG-0400,BGC0002241,MIBiG,,ORG_7474a8f36194,,,,,,,,,,,,,,,Ywa1 pigmentation contributes to UV protection in Paecilomyces variotii. No strain-specific ecological-role claim is transferred to Byssochlamys sp. IMV 00236.,,,Fungal BGC Dossier — M4-FUNG-0400 / BGC0002241
M4-FUNG-0401,BGC0002242,MIBiG,,ORG_315919354be6,,,,,,,,,,,,,,,Native ecological role of oxepinamide D remains UNCERTAIN in the pathway study.,,,Fungal BGC Dossier — M4-FUNG-0401 / BGC0002242
M4-FUNG-0402,BGC0002243,MIBiG,,ORG_199abb487d3b,,,,,,,,,,,,,,,Biruloquinone is a rare lichen phenanthraquinone pigment; its native ecological function remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0402 / BGC0002243
M4-FUNG-0403,BGC0002244,MIBiG,,ORG_e3ac70135604,,,,,,,,,,,,,,,Dibenzodioxocinones are reported CETP-inhibitory natural products; native ecological function remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0403 / BGC0002244
M4-FUNG-0404,BGC0002245,MIBiG,,ORG_3706cb65d3b9,,,,,,,,,,,,,,,Terpestacin is an antiangiogenic natural product; native ecological role in Bipolaris maydis remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0404 / BGC0002245
M4-FUNG-0405,BGC0002246,MIBiG,,ORG_115646fd0871,,,,,,,,,,,,,,,Naematolin is a biologically active caryophyllane sesquiterpene. Disc diffusion in the defining study showed limited antibacterial activity against Bacillus subtilis and Staphylococcus aureus and no activity against Pseudomonas aeruginosa or Klebsiella pneumoniae; native ecological function in Hypholoma is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0405 / BGC0002246
M4-FUNG-0406,BGC0002247,MIBiG,,ORG_429e87f09b9e,,,,,,,,,,,,,,,Chaetoconvosin B has reported phytotoxic/root-growth inhibitory and cytotoxic activities; such compound-level bioactivity does not establish the ecological role of BGC0002247 in Amesia.,,,Fungal BGC Dossier — M4-FUNG-0406 / BGC0002247
M4-FUNG-0407,BGC0002248,MIBiG,,ORG_4e7245e7ef13,,,,,,,,,,,,,,,Flavunoidine is a structurally unusual fungal natural product; a native ecological function for the pathway is not established by the defining biosynthetic experiments.,,,Fungal BGC Dossier — M4-FUNG-0407 / BGC0002248
M4-FUNG-0408,BGC0002249,MIBiG,,ORG_1c29ddcb9192,,,,,,,,,,,,,,,Phaeospelide A is a fungal macrolide natural product; the native ecological role of the pathway remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0408 / BGC0002249
M4-FUNG-0409,BGC0002250,MIBiG,,ORG_00ee2506caa4,,,,,,,,,,,,,,,"Under the tested infection conditions, ttcA deletion did not cause an obvious reduction in pathogenicity, arguing against treating triticone production as an experimentally established essential virulence determinant.",,,Fungal BGC Dossier — M4-FUNG-0409 / BGC0002250
M4-FUNG-0410,BGC0002251,MIBiG,,ORG_c5eab1482fc6,,,,,,,,,,,,,,,Astins are cyclic pentapeptide natural products known from Aster-associated material; their precise ecological function in the endophyte-host system remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0410 / BGC0002251
M4-FUNG-0411,BGC0002252,MIBiG,,ORG_f0bc222d852a,,,,,,,,,,,,,,,Bovistol and related illudin/protoilludene sesquiterpenes are fungal secondary metabolites; their native ecological function in C. strossmayeri remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0411 / BGC0002252
M4-FUNG-0412,BGC0002253,MIBiG,,ORG_d53649ce9a79,,,,,,,,,,,,,,,"Waikikiamides A/C have antiproliferative activity, but the ecological function of the metabolites or locus in Aspergillus sp. FM242 remains UNCERTAIN.",,,Fungal BGC Dossier — M4-FUNG-0412 / BGC0002253
M4-FUNG-0413,BGC0002254,MIBiG,,ORG_c21198e70053,,,,,,,,,,,,,,,"Notoamides and related prenylated indole alkaloids have diverse biological activities, but the ecological function of this specific FM242 locus is UNCERTAIN.",,,Fungal BGC Dossier — M4-FUNG-0413 / BGC0002254
M4-FUNG-0414,BGC0002255,MIBiG,,ORG_6de0d6495f06,,,,,,,,,,,,,,,Lijiquinone is an azaphilone polyketide from a Taxus-associated endophyte; its native ecological function is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0414 / BGC0002255
M4-FUNG-0415,BGC0002256,MIBiG,,ORG_164062b0f129,,,,,,,,,,,,,,,Fusarochromanone-family metabolites are Fusarium secondary metabolites with toxic biological effects reported historically; the precise native ecological role of the fsc locus remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0415 / BGC0002256
M4-FUNG-0416,BGC0002257,MIBiG,,ORG_f9cee5d2a5fe,,,,,,,,,,,,,,,Rufoschweinitzin is a fungal binaphthalene natural product. A specific native ecological function for BGC0002257 in X. schweinitzii is NR.,,,Fungal BGC Dossier — M4-FUNG-0416 / BGC0002257
M4-FUNG-0417,BGC0002258,MIBiG,,ORG_7148c415351b,,,,,,,,,,,,,,,Shimalactones A and B were reported as neuritogenic fungal polyketides. Their native ecological role is NR.,,,Fungal BGC Dossier — M4-FUNG-0417 / BGC0002258
M4-FUNG-0418,BGC0002259,MIBiG,,ORG_ab3afe59d4ea,,,,,,,,,,,,,,,Beauveriolides I and III are acyl-CoA:cholesterol acyltransferase inhibitors. A later comparative study found that beauveriolide production can contribute to virulence in a host-dependent manner across related entomopathogenic fungi; a universal C. militaris ecological role is therefore UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0418 / BGC0002259
M4-FUNG-0419,BGC0002260,MIBiG,,ORG_627acd308a22,,,,,,,,,,,,,,,The products are oxygenated brasilane sesquiterpenoids and glycosides; a specific native ecological function in A. truncatum is NR.,,,Fungal BGC Dossier — M4-FUNG-0419 / BGC0002260
M4-FUNG-0420,BGC0002261,MIBiG,,ORG_5aa9dcb6a288,,,,,,,,,,,,,,,Lucilactaene is a p53-independent G1 cell-cycle inhibitor and shows potent in-vitro antimalarial activity; demethylated analogues lose these activities. Native ecological function in Fusarium is NR.,,,Fungal BGC Dossier — M4-FUNG-0420 / BGC0002261
M4-FUNG-0421,BGC0002262,MIBiG,,ORG_a6532b04f97b,,,,,,,,,,,,,,,Sporothriolide was studied as an antifungal metabolite; in-vitro work also identified a hydrolase activity likely contributing to producer self-resistance. The broader native ecological role remains UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0421 / BGC0002262
M4-FUNG-0422,BGC0002263,MIBiG,,ORG_891f81deae16,,,,,,,,,,,,,,,"Spiromarmycin showed antibacterial/antifungal activity but did not inhibit the resident endobacterium B001, supporting a proposed protective role for the fungal-bacterial symbiotic pair; ecological protection remains an inference rather than a direct fitness demonstration.",,,Fungal BGC Dossier — M4-FUNG-0422 / BGC0002263
M4-FUNG-0423,BGC0002264,MIBiG,,ORG_b56560321bbc,,,,,,,,,,,,,,,Hancockiamides are unusual N-cinnamoylated piperazine natural products. A defined native ecological role or validated therapeutic activity is NR in the defining pathway study.,,,Fungal BGC Dossier — M4-FUNG-0423 / BGC0002264
M4-FUNG-0424,BGC0002265,MIBiG,,ORG_3d7bdd9a2bf8,,,,,,,,,,,,,,,Atranorin is a major cortical lichen depside in S. alpinum. The pathway study establishes its natural occurrence and biosynthesis but does not directly quantify a native ecological fitness function.,,,Fungal BGC Dossier — M4-FUNG-0424 / BGC0002265
M4-FUNG-0425,BGC0002266,MIBiG,,ORG_a863520cab69,,,,,,,,,,,,,,,Calidoustenes are members of a broader drimane-type sesquiterpene-ester family with diverse reported bioactivities; a specific native ecological role of the drt locus in A. calidoustus is NR.,,,Fungal BGC Dossier — M4-FUNG-0425 / BGC0002266
M4-FUNG-0426,BGC0002267,MIBiG,2,NCBITAXON:341663,Aspergillus terreus NIH2624,STR_f2a3994d000c,NIH2624 / FGSC A1156,341663,CH476604.1,647421.0,697593.0,50173.0,canonical locus CH476604.1:647421-697593; current MIBiG display includes surrounding context but retains this locus interval,PKS (Unknown),"collaborative two-cluster azaphilone programme with two nonreducing PKSs, one highly reducing PKS and one NRPS-like core enzyme",azasperpyranone azaphilones,azasperpyranone A,highly oxygenated azaphilone polyketides with 6/6/6/6 tetracyclic architecture,native ecological role unresolved,10.1002/anie.201915514,2020.0,Fungal BGC Dossier — M4-FUNG-0426 / BGC0002267
M4-FUNG-0427,BGC0002268,MIBiG,3,NCBITAXON:5081,Penicillium sp.,STR_af9de352e8f6,Penicillium FKI-1938 (defining-study natural producer; canonical record remains Penicillium sp.),5081,MT603584.1,1.0,26854.0,26854.0,"MT603584.1:1-26854; seven genes PfpE, PfpB, PfpD, PfpC, PfpF, PfpG and PfpA",NRPS (Type I); PKS (Unknown),hybrid PKS-NRPS phenylfuropyridone pathway with ring-expansion and oxidative P450 tailoring,citridone / phenylfuropyridone family,"CJ-16,173",hybrid polyketide-nonribosomal-peptide-derived 2-pyridone / phenylfuropyridone,UNCERTAIN,10.1002/anie.202008321,2020.0,Fungal BGC Dossier — M4-FUNG-0427 / BGC0002268
M4-FUNG-0428,BGC0002269,MIBiG,3,NCBITAXON:240499,Calcarisporium arbuscula,,NR,240499,WBSA01000009.1,1238903.0,1291223.0,52321.0,WBSA01000009.1:1238903-1291223,NRPS (Type I); PKS (Unknown),silent tetramic-acid hybrid PKS-NRPS pathway with pathway-specific zinc-finger regulator,MCA17 tetramic acid,MCA17-1,tetramic-acid hybrid PKS-NRPS product,NR,10.1021/acs.jafc.1c03639,2021.0,Fungal BGC Dossier — M4-FUNG-0428 / BGC0002269
M4-FUNG-0429,BGC0002270,MIBiG,2,NCBITAXON:655844,Metarhizium robertsii ARSEF 23,STR_46b299cf944c,ARSEF 23,655844,ADNJ02000001.1,6738325.0,6782169.0,43845.0,ADNJ02000001.1:6738325-6782169,NRPS (Type I); PKS (Unknown),"hybrid NRPS-PKS swainsonine pathway with aminotransferase, reductases, dioxygenases and transporter",swainsonine alkaloid,swainsonine,indolizidine alkaloid,toxic secondary metabolite; tested dispensable for plant colonization and insect infection in M. robertsii,10.1021/acschembio.0c00466,2020.0,Fungal BGC Dossier — M4-FUNG-0429 / BGC0002270
M4-FUNG-0430,BGC0002271,MIBiG,2,NCBITAXON:341663,Aspergillus terreus NIH2624,STR_b142bedb3ed6,NIH2624,341663,CH476594.1,1968773.0,1977735.0,8963.0,CH476594.1:1968773-1977735,NRPS (Type I),NRPS-like bisindole/asterriquinone core locus centered on atqA,asterriquinone bisindole family,asterriquinone CT5,bisindolyl quinone / NRPS-like-derived indole metabolite,NR,10.1021/ol401384v,2013.0,Fungal BGC Dossier — M4-FUNG-0430 / BGC0002271
M4-FUNG-0431,BGC0002272,MIBiG,2,NCBITAXON:341663,Aspergillus terreus NIH2624,STR_b142bedb3ed6,NIH2624,341663,CH476610.1,233763.0,254985.0,21223.0,CH476610.1:233763-254985,NRPS (Type I),two-module NRPS indole/benzodiazepinedione pathway centered on anaPS with adjacent tailoring genes,asterrelenin/aszonalenin indole alkaloids,asterrelenin,NRPS-derived indole alkaloid / benzodiazepinedione-family pathway,NR,10.1021/ol401384v,2013.0,Fungal BGC Dossier — M4-FUNG-0431 / BGC0002272
M4-FUNG-0432,BGC0002273,MIBiG,2,NCBITAXON:341663,Aspergillus terreus NIH2624,STR_b142bedb3ed6,NIH2624,341663,CH476597.1,104608.0,145729.0,41122.0,CH476597.1:104608-145729; 19 canonical genes,NRPS (Type I),NRPS-like aromatic α-keto-acid dimerization pathway centered on BtyA,butyrolactone family,butyrolactone III,aromatic butenolide / NRPS-like α-keto-acid-derived natural product,NR,10.1021/ol401384v,2013.0,Fungal BGC Dossier — M4-FUNG-0432 / BGC0002273
M4-FUNG-0433,BGC0002274,MIBiG,2,NCBITAXON:341663,Aspergillus terreus NIH2624,STR_b142bedb3ed6,NIH2624,341663,CH476596.1,327913.0,330691.0,2779.0,CH476596.1:327913-330691,NRPS (Type I),single-gene NRPS-like aromatic α-keto-acid synthetase locus,aspulvinone family,aspulvinone H,pulvinic-acid/butenolide-family aromatic α-keto-acid-derived metabolite,NR,10.1021/ol401384v,2013.0,Fungal BGC Dossier — M4-FUNG-0433 / BGC0002274
M4-FUNG-0434,BGC0002275,MIBiG,2,NCBITAXON:1450533,Aspergillus niger CBS 101883,STR_e0e48546f69a,CBS 101883,1450533,KZ821395.1,44377.0,54696.0,10320.0,KZ821395.1:44377-54696,NRPS (Type I); PKS (Unknown),two-gene NRPS–nonreducing-PKS hybrid α-pyrone pathway with O-methyltransferase,amino-acid-derived α-pyrones,pyrophen,amino-acid-derived α-pyrone,NR,10.1021/acs.jnatprod.9b00989,2020.0,Fungal BGC Dossier — M4-FUNG-0434 / BGC0002275
M4-FUNG-0435,BGC0002276,MIBiG,2,NCBITAXON:227321,Aspergillus nidulans FGSC A4,STR_6975332a6196,FGSC A4,227321,CH236925.1,718082.0,721894.0,3813.0,CH236925.1:718082-721894,NRPS (Type I),single-gene NRPS-like glycine-betaine reductase locus; primary-metabolic choline homeostasis,choline/glycine-betaine metabolism,choline,quaternary-ammonium primary metabolite,choline biosynthesis and glycine-betaine homeostasis,10.1073/pnas.1903282116,2019.0,Fungal BGC Dossier — M4-FUNG-0435 / BGC0002276
M4-FUNG-0436,BGC0002277,MIBiG,2,NCBITAXON:5382,Suillus grevillei,,NR,5382,JQ681152.1,11907.0,15051.0,3145.0,JQ681152.1:11907-15051,NRPS (Type I),single-gene NRPS-like quinone synthetase / aromatic α-keto-acid dimerization locus,atromentin/pulvinic-acid precursor chemistry,atromentin,terphenylquinone / aromatic α-keto-acid dimerization product,precursor to pulvinic-acid and cyclopentenone pigments/metabolites in basidiomycetes,10.1002/cbic.201200187,2012.0,Fungal BGC Dossier — M4-FUNG-0436 / BGC0002277
M4-FUNG-0437,BGC0002278,MIBiG,3,NCBITAXON:104259,Penicillium brasilianum,STR_0be9a7d9a3dd,WZXY-M122-9,104259,CDHK01000003.1,3030630.0,3059149.0,28520.0,CDHK01000003.1:3030630-3059149,NRPS (Type I); other (other),single-module NRPS piperazine-alkaloid pathway with oxidative tailoring enzymes,brasiliamide piperazine alkaloids,brasiliamide I,piperazine-containing alkaloid / bisphenylpropanoid amide family,native ecological role unresolved,10.1007/s00253-020-10678-w,2020.0,Fungal BGC Dossier — M4-FUNG-0437 / BGC0002278
M4-FUNG-0438,BGC0002279,MIBiG,2,NCBITAXON:1128401,Omphalotus olearius VT 653.13,STR_8957f8cb27d9,VT 653.13,1128401,JH814846.1,107497.0,120433.0,12937.0,JH814846.1:107497-120433,terpene (Unknown),protoilludane sesquiterpene cyclase locus within a paired sesquiterpene-synthase programme,protoilludane sesquiterpenes,δ-6 protoilludene,sesquiterpene hydrocarbon,precursor to bioactive illudane/protoilludane sesquiterpenoids; native ecological role of δ-6 protoilludene itself unresolved,10.1016/j.chembiol.2012.05.012,2012.0,Fungal BGC Dossier — M4-FUNG-0438 / BGC0002279
M4-FUNG-0439,BGC0002280,MIBiG,2,NCBITAXON:1128401,Omphalotus olearius VT 653.13,STR_8957f8cb27d9,VT 653.13,1128401,AHIW01001288.1,28175.0,30073.0,1899.0,AHIW01001288.1:28175-30073,terpene (Unknown),protoilludane sesquiterpene cyclase locus within a paired sesquiterpene-synthase programme,protoilludane sesquiterpenes,δ-6 protoilludene,sesquiterpene hydrocarbon,precursor to bioactive illudane/protoilludane sesquiterpenoids; native ecological role of δ-6 protoilludene itself unresolved,10.1016/j.chembiol.2012.05.012,2012.0,Fungal BGC Dossier — M4-FUNG-0439 / BGC0002280
M4-FUNG-0440,BGC0002281,MIBiG,2,NCBITAXON:249398,Fusarium commune,STR_63f11c2d2cb5,genomic-DNA donor strain NR in main text,249398,BCHB01000008.1,1971642.0,1994750.0,23109.0,BCHB01000008.1:1971642-1994750,NRPS (Type I); PKS (Unknown),"hybrid PKS-NRPS 4-hydroxy-2-pyridone pathway with trans-ER, reductase, two P450s and N-methyltransferase",sambutoxin / 4-hydroxy-2-pyridone mycotoxin family,(-)-sambutoxin,4-hydroxy-2-pyridone alkaloid,Fusarium mycotoxin; native ecological function in F. commune not experimentally resolved,10.1021/acs.orglett.1c02836,2021.0,Fungal BGC Dossier — M4-FUNG-0440 / BGC0002281
M4-FUNG-0441,BGC0002290,MIBiG,2,NCBITAXON:1896107,Biscogniauxia sp.,,NR,1896107,MT109335.1,1.0,37984.0,37984.0,MT109335.1:1-37984,other (other),"11-gene fungal meroterpenoid/prenyl-aromatic pathway with SDRs, FAD oxidase and P450 alkynylase",biscognienyne/eutypinic-acid meroterpenoid family,biscognienyne B,acetylenic meroterpenoid / prenylated aromatic natural product,native ecological role unresolved,10.1002/anie.202004364,2020.0,Fungal BGC Dossier — M4-FUNG-0441 / BGC0002290
M4-FUNG-0442,BGC0002301,MIBiG,2,NCBITAXON:370937,Aschersonia paraphysata,,NR,370937,MK449412.1,1.0,22627.0,22627.0,MK449412.1:1-22627,PKS (Type I),naphthopyrone PKS plus multicopper-oxidase/laccase atropselective dimerization locus,dimeric naphthopyrone / ustilaginoidin family,(P)-ustilaginoidin A,axially chiral dimeric γ-naphthopyrone,native ecological role unresolved,10.1002/anie.201903759,2019.0,Fungal BGC Dossier — M4-FUNG-0442 / BGC0002301
